%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=693169, Thu Aug 24 16:21:27 2017
1 31 -0.063167496241 -0.009879907188 0.0107317093322 0.1314162579 1 1 1 1 1
2 61 -0.10457978003 -0.0167679743705 0.0190036044187 0.212968208528 0.852080616553 0.924003320073 1.01004741497 1.03159942986 1.15576092823
3 91 -0.160246263187 -0.0602322569304 0.000203827508382 0.208780683847 0.856512848211 0.937824124175 0.954531846749 1.04321721274 1.17789577363
4 121 -0.156765478955 -0.00877077673376 0.056195048775 0.24625607061 0.854820888561 0.922256127885 0.942942876638 1.05689350959 1.18851155814
5 151 -0.145306288414 -0.0612315215796 0.0282048649917 0.18760071644 0.830361551605 0.915549635705 0.989257401422 1.09904755772 1.13390159087
6 181 -0.246203999434 -0.0775744357022 0.0160580087628 0.22848776197 0.778079559576 0.917943537201 1.01324624717 1.07646086553 1.16898926815
7 211 -0.23723218902 -0.0603626720722 0.0126917004917 0.227612408981 0.761742509802 0.93983430159 1.0069432562 1.07061137852 1.17316511595
8 241 -0.180439077397 -0.0285428589785 0.0361291691917 0.177690936564 0.812528726952 0.930888827923 1.0064602198 1.06023675161 1.15593205441
9 271 -0.201112957621 -0.00245137415151 0.00778756248482 0.185882311862 0.813388816956 0.927424363675 1.00439621991 1.06332678311 1.15706830735
10 301 -0.266121047427 -0.0216822498119 0.0726799560834 0.24243129692 0.774493718766 0.843375964915 0.940114560125 1.11945532749 1.24574509631
11 331 -0.299028469798 -0.031085185655 0.0312465370561 0.199679742224 0.738618976624 0.839476071768 0.989494870615 1.06436437354 1.27974619111
12 361 -0.340175542046 -0.0274372624656 0.0142777298328 0.277492150798 0.726017376774 0.837347518571 0.965399187019 1.08446389129 1.28984122277
13 391 -0.374471254586 -0.0142973700569 0.0893726234273 0.25381616571 0.680410230766 0.827432758408 1.00728949286 1.09398680821 1.28099870773
14 421 -0.404922939666 -0.0226667459549 0.0811003754975 0.360763634659 0.670343985344 0.796898484437 1.02609696429 1.07119498084 1.30967861696
15 451 -0.379031389503 -0.0142100432378 0.0117090121334 0.345479025911 0.651106958806 0.789827770987 1.05640929226 1.06760882144 1.30247557827
16 481 -0.405805059199 -0.000410043681964 0.0609625764381 0.42005903552 0.627611212085 0.725168992108 1.05072629174 1.08571384834 1.34068407864
17 511 -0.441014303515 -0.0597265711963 0.0406635970884 0.500684884624 0.595555717968 0.695174930219 1.02299369604 1.09020285002 1.3881595178
18 541 -0.396147402328 -0.0200530244951 0.0329827084526 0.483794300935 0.627552003723 0.702156989506 0.990737383881 1.12562688293 1.3654880451
19 571 -0.42556956546 -0.0218228639673 0.111032021671 0.481382850362 0.614068725279 0.694243298523 0.954990322961 1.15725678356 1.37466216324
20 601 -0.39279817976 -0.0349021311388 0.173069372501 0.517991897633 0.609788332641 0.712306108543 0.926325432132 1.15859568781 1.38576889238
21 631 -0.48227441541 -0.0441970013191 0.021824762124 0.525626250261 0.580392833694 0.659752649047 0.91505924413 1.20756483829 1.39008069612
22 661 -0.436013927517 -0.0287847160561 0.084927354286 0.518137082616 0.543505892096 0.661771311253 0.941792746074 1.20235595751 1.39069286751
23 691 -0.431721524226 -0.00543444481599 0.111521224188 0.54271692379 0.506956139981 0.66011137684 0.953955313169 1.20351968042 1.39597925544
24 721 -0.470493104761 -0.115257078904 0.0271346363779 0.576961467031 0.489899275599 0.647048081999 0.931149988954 1.20017654338 1.4261358428
25 751 -0.460237117304 -0.118777219808 0.0668949703199 0.590677919821 0.459623095921 0.657274033161 0.964210346945 1.1845257577 1.42265055134
26 781 -0.463754814581 -0.0475958751256 0.223488341905 0.631455300229 0.45940816471 0.682848494188 0.961246118153 1.10949531739 1.47230707164
27 811 -0.494108607292 -0.100127626168 0.225291422672 0.633795633578 0.483950415755 0.681481940608 0.943203496529 1.0880163112 1.49263593364
28 841 -0.488766741307 -0.132070069582 0.222938387067 0.694874364692 0.445678394167 0.653643635745 0.945894109567 1.08189715455 1.51950769886
29 871 -0.436727122653 -0.135488112131 0.210795640401 0.757126325603 0.418430754496 0.654013713082 0.945446423163 1.07914931617 1.52929708727
30 901 -0.41750639756 -0.12331565772 0.203366728193 0.801544068886 0.348620568513 0.646379992572 0.980888809923 1.079950966 1.52716065233
31 931 -0.443934102573 -0.140986481122 0.221139590287 0.854167183862 0.31300101884 0.631267282683 0.948149125006 1.07255007732 1.56658276143
32 961 -0.448392029681 -0.136795051807 0.240553788014 0.89782001114 0.268591432429 0.60442299983 0.932042105351 1.0759371637 1.59254143221
33 991 -0.467125894177 -0.136515579519 0.259019241003 0.915283263391 0.240420466356 0.609484699164 0.909880525105 1.08016256127 1.60502108152
34 1021 -0.440076016375 -0.135140784062 0.272786563475 0.931810247381 0.203089221605 0.592490693016 0.906703166545 1.08168958091 1.6172651499
35 1051 -0.433302553995 -0.135606485824 0.259229771676 0.946279367055 0.162264614528 0.565855731621 0.925543882606 1.08390559303 1.61925744483
36 1081 -0.439502558929 -0.135858121014 0.263938619525 0.953574070633 0.135541935295 0.572991066036 0.918586987841 1.08781084749 1.62054778636
37 1111 -0.432831302122 -0.136915828394 0.242040356172 0.957780082284 0.112663534334 0.557541658212 0.929294244587 1.0929911626 1.61809664509
38 1141 -0.412424358511 -0.142156485732 0.241516507578 0.957869650997 0.101360656183 0.551720588736 0.948408565682 1.10315804675 1.60277694199
