% # columns="iteration, evaluation, void, void, void, xmean", seed=693169, Thu Aug 24 16:21:27 2017 # scaling_of_variables: 1, typical_x: 0
1 31 0 0.0 nan 2462477.96475 2462666.62826 -4.36234419667 0.578298765613 -8.29629115315
2 61 0 0.0 nan 2462479.91482 2462669.59145 -9.98738346032 2.81401867723 -7.36118713024
3 91 0 0.0 nan 2462481.88763 2462672.14343 -7.46594214803 0.1708734666 -13.163825358
4 121 0 0.0 nan 2462482.35084 2462678.65579 -10.0546099417 0.0789152696099 -12.8587529438
5 151 0 0.0 nan 2462485.06681 2462676.4265 -4.2588287263 -2.47326972491 -14.2601836441
6 181 0 0.0 nan 2462492.14567 2462680.75283 -9.05124373802 -4.62392060139 -14.6664041651
7 211 0 0.0 nan 2462496.20353 2462682.73894 -7.56922363429 -5.06070951039 -11.4843469617
8 241 0 0.0 nan 2462495.1877 2462676.64315 -8.36810174885 -5.28744248347 -5.49222794578
9 271 0 0.0 nan 2462493.77665 2462680.13024 -8.73975080838 -3.49447465269 -4.80977216502
10 301 0 0.0 nan 2462485.87765 2462672.77616 -7.15257611744 -1.69412782675 0.163220008156
11 331 0 0.0 nan 2462488.56938 2462664.50492 -2.20192053805 0.20380134239 -2.11393986702
12 361 0 0.0 nan 2462490.90956 2462672.26657 -9.07916398889 -0.0409857880705 -7.56893590047
13 391 0 0.0 nan 2462492.97364 2462671.97537 -5.41626080627 -0.423915398743 -10.3794156972
14 421 0 0.0 nan 2462492.04967 2462672.80965 -5.53712785011 -0.083410275055 -5.47494063574
15 451 0 0.0 nan 2462494.57847 2462670.00156 -7.03828600284 -0.0982943202146 -9.16179847832
16 481 0 0.0 nan 2462497.05775 2462673.51632 -7.95789339468 -0.359318620091 -10.0873494085
17 511 0 0.0 nan 2462497.72896 2462676.44764 -10.3370224796 -0.45259780207 -12.5283295693
18 541 0 0.0 nan 2462496.92891 2462676.85829 -3.83635727377 -0.188760959111 -12.4481977275
19 571 0 0.0 nan 2462494.28135 2462680.19274 -5.24409678055 -0.0591295813588 -12.9834799961
20 601 0 0.0 nan 2462493.77772 2462673.28514 -5.70641374963 -0.220021576471 -12.6026034928
21 631 0 0.0 nan 2462496.51776 2462669.48607 -3.60008906097 -0.000354417430226 -12.4908187943
22 661 0 0.0 nan 2462498.45726 2462675.12129 -1.56981754405 -0.289067863883 -12.690459313
23 691 0 0.0 nan 2462499.08959 2462677.5702 -1.8190650103 -0.300583871934 -12.6006577645
24 721 0 0.0 nan 2462499.85436 2462679.52185 -3.64773239407 -0.369085514344 -12.6816640443
25 751 0 0.0 nan 2462495.81431 2462676.10358 -5.54867078908 -0.313744690654 -12.6737923244
26 781 0 0.0 nan 2462494.81539 2462671.25908 -2.37017760273 -0.2629128715 -12.6586572686
27 811 0 0.0 nan 2462492.54463 2462670.41602 -1.45022996411 -0.000133959705265 -12.6734219991
28 841 0 0.0 nan 2462490.36534 2462668.62131 -1.86197085068 -0.0671796600832 -12.7615396721
29 871 0 0.0 nan 2462491.07529 2462664.97122 -1.57459514617 -0.0388188295316 -12.7908396554
30 901 0 0.0 nan 2462486.87817 2462663.80924 -1.82932677225 -0.0636593744617 -12.6582113469
31 931 0 0.0 nan 2462486.88832 2462665.71715 -2.23357646084 0.062066824227 -12.9022500578
32 961 0 0.0 nan 2462486.68609 2462663.95942 -1.69372665026 0.187438080672 -12.7191800688
33 991 0 0.0 nan 2462486.41449 2462665.54034 -1.3200552174 0.12508274822 -12.7309352571
34 1021 0 0.0 nan 2462485.97781 2462661.94685 -0.997825927369 0.081095820253 -12.7672654444
35 1051 0 0.0 nan 2462483.4341 2462659.8854 -0.909404231362 0.165502704974 -12.7207098773
36 1081 0 0.0 nan 2462483.14908 2462661.41199 -0.633171197072 0.0328407596963 -12.7633111237
37 1111 0 0.0 nan 2462480.35001 2462659.72565 -0.568660840968 0.0619743694202 -12.7410042258
38 1141 0 0.0 nan 2462479.94537 2462658.21972 -0.542760966936 0.12283781925 -12.7108821677
39 1171 0 0.0 nan 2462480.46246 2462657.25355 -0.379278694302 0.0885539584413 -12.6845363662
40 1201 0 0.0 nan 2462480.09494 2462660.21615 -0.335172944785 0.0805300244155 -12.7266684135
41 1231 0 0.0 nan 2462481.08903 2462659.22928 -0.281805934027 0.0547577847725 -12.7276909791
42 1261 0 0.0 nan 2462480.00734 2462660.49606 -0.2485325778 0.0610984121414 -12.7356902101
43 1291 0 0.0 nan 2462480.10888 2462659.43081 -0.234003786961 0.0113736265519 -12.727101148
44 1321 0 0.0 nan 2462477.8598 2462659.98302 -0.172767738693 0.0345033828344 -12.7182996349
45 1351 0 0.0 nan 2462477.42599 2462661.08412 -0.0994178709821 0.0142432842929 -12.7123969736
